appid,name,genres,tags,release_date,is_free,short_description
2357600,Trimming Sails Playtest,,Exploration|Puzzle|Sailing|Action-Adventure|3D|Third Person|Linear|Story Rich|Action|Colorful|Stylized|Indie|Fantasy|Adventure|Combat|Singleplayer,"Mar 23, 2023",False,
2113650,Superhero Girls,Casual|Indie,,"Aug 24, 2022",False,This game is a classic memory game with several levels of difficulty and beautiful arts. Enjoy ;-)
449070,YEARN Tyrant's Conquest,Casual|Indie|Strategy,Strategy|Indie|Casual|Local Multiplayer,"Apr 6, 2018",False,"Take control of tyrants in this party strategy game. Plan, flank and witness the fun chaos that is simultaneous turn based combat!"
1419870,The Book of Shadows,Indie|RPG,RPG|Exploration|JRPG|CRPG|2D|Anime|Pixel Graphics|Top-Down|Turn-Based Combat|Indie|Multiple Endings|Story Rich|Singleplayer|RPGMaker,"Jan 28, 2021",False,What happens when you and your girlfriend uncover a mysterious book and then accidentally activate it? Can you keep Alex one step ahead of those who want the book while at the same time figure out where am I? What does this book do? Why do these other people want it?
3435950,Dead Cat Bounce,Adventure|Casual|Indie,Interactive Fiction|Walking Simulator|Female Protagonist|2D|Linear|Casual|Story Rich|Top-Down|Cats|Hand-drawn|Pixel Graphics|Drama|Adventure|Emotional|Indie|Singleplayer|RPGMaker|Short,"Aug 1, 2025",False,"어느 날 갑자기 말하는 삼색 고양이가 주인공을 찾아옵니다. 평범한 학생인 '세라'는 고양이를 데리고 도시 외곽으로, 그리고 과거로의 여행을 떠나게 됩니다. 어떤 잊힌 이야기와 추억들이 세라를 기다리고 있을까요?"
3673750,Temptation at Sunset Cove,Casual|Indie,,"Oct 2, 2025",False,"An intriguing, choice-driven erotic story where the main character meets up with his internet girlfriend for a passionate week at a luxury resort. Indulge in steamy sex with a variety of gorgeous women, face temptation, drama, and desire—every decision leads to new pleasures… or consequences."
2186970,The expedition squad,Action|Adventure|Indie|Racing|RPG,RPG|Looter Shooter|Choose Your Own Adventure|Racing|Runner|Top-Down Shooter|Sandbox|Hunting|Motorbike|Motocross|Shooter|Action RPG|Action-Adventure|2D|Cute|Top-Down|Action|Adventure|Colorful|Hand-drawn,"Jun 28, 2024",False,"Be part of the second expedition team sent to shed light on the mysteries of the archipelago. Make your way through hordes of zombies, hostile factions and hostile creatures in a game environment where recklessness and poor planning could put you in serious trouble."
461840,Zenge,Casual|Indie,Puzzle|Indie|Casual|Minimalist|Relaxing|Great Soundtrack|Short|Singleplayer|Atmospheric|2D,"Apr 12, 2016",False,"Relaxing puzzle game, telling the story of Eon through gorgeous art and music."
2739490,Splurge Playtest,,Strategy|Multiplayer|Casual|2D|Turn-Based Strategy|Indie|Early Access|PvP|Minimalist|Abstract|Top-Down|Tabletop|Turn-Based Tactics|Colorful|Psychological Horror,"Dec 18, 2023",False,
3313560,Falco Xolon,Adventure|Casual|Sports,Adventure|Casual|Sports|Cinematic|Cute|Singleplayer,"Nov 11, 2024",False,"Collect plasma to fuel your weapons, as every shot counts."
2363250,Noun Town Language Learning Playtest,,Early Access|Open World|Story Rich|Education|Puzzle|Logic|Word Game|Comedy|Hidden Object|Point & Click|Immersive Sim|Funny|Simulation|Third Person|Controller|Exploration|Psychological Horror|Casual|Singleplayer|Action,"Mar 29, 2023",False,
1091740,梦塔防,Casual|Free To Play|Massively Multiplayer|Strategy,Strategy|Card Game|2D Platformer|2.5D|Drama|Historical|Massively Multiplayer|Story Rich|Combat|Deckbuilding|PvP|Online Co-Op|Casual|Multiplayer|Free to Play|Co-op|Tower Defense,"Aug 31, 2022",True,《梦塔防》是一款由杭州电魂自主研发的全新形式的塔防类客户端网络游戏，集经典塔防玩法之大成，并拥有独特的竞技塔防模式，丰富的收集和养成要素更是令人欲罢不能，结合时下流行的各种玩法元素，开创全新竞技塔防网游模式！
1331330,CurryKitten FPV Simulator,Action|Simulation,Action|Simulation|Flight|Multiplayer|Indie,"Jun 12, 2020",False,"Take charge of a powerful and acrobatic quadcopter and learn to fly it around the mountainous landscape. Rip through the partly-constructed building site, bash into the beach ball, chase cars, or fly up close and personal with an AI plane. Play it solo, or online with friends."
46730,Hazen: The Dark Whispers,RPG,RPG|Action RPG|Hack and Slash,"Apr 28, 2010",False,&lt;p&gt;Hazen is an episodic Action/RPG The first episode is named &quot;The Dark Whispers&quot; and will bring some freshness in the world of Hack'n Slash Games. Every single episode will be a &quot;Stand alone&quot; game with enough game-play and high re-play value.
1805840,KONSUI FIGHTER,Action|Early Access,Early Access|2D Fighter|Arcade|Multiplayer|Anime|Hand-drawn|Fighting|Story Rich|PvP|Psychological|Mystery|Colorful|Fantasy|Atmospheric|Singleplayer|Local Multiplayer|Tutorial|2D|Action|Surreal,"May 31, 2024",False,"Characters of consciousness clash! A tribute to '90s fighters, KONSUI FIGHTER puts you in control of ten characters, each representing an aspect of Ayumu’s personality as he strives to wake from a deep coma. Join the fight to save their world in the premiere hand-drawn fighter from Circean Studios!"
1281070,Finding Brenda,Adventure,Choose Your Own Adventure|Adventure|Interactive Fiction|Point & Click|3D|3D Vision|Narration|Zombies|Cartoon|Singleplayer|Indie,Coming soon,False,Finding Brenda - Episode 1 is the first part of the episodic 3D point-and-click adventure. You slip into the role of Harold! One day he finds out that his wife Brenda wasn't just going to the supermarket - she was kidnapped! The human rebels are on the rise!
1299250,O.R.B. Offensive Rolling Bot,Action|Indie,Action|Indie|Metroidvania|Roguevania|Retro|Platformer|Robots|Side Scroller|2D|Pixel Graphics|Post-apocalyptic|Underground|Sci-fi|2D Platformer|Arcade|Old School|Story Rich|Narration|Singleplayer,To be announced,False,"Lead O.R.B. to save our world from total annihilation in this thrilling 2D-platformer. O.R.B. is a robot sent from the future to destroy an evil A.I. DiOS before it can fulfill its evil plan. O.R.B. has some special skills, and transforming into a ball is just one of the tricks up in its sleeves!"
4023410,Within Lattice,Casual|Indie,Logic|Puzzle|Puzzle Platformer|2D Platformer|Pixel Graphics|Casual|2D|Platformer|Atmospheric|Singleplayer|Indie,Coming soon,False,Within Lattice is a 2D logic puzzle game where you swap chunks of tiles in a grid to reach the objective.
3197170,Assemble Ensemble,Indie|Strategy|Free To Play,Strategy|Sandbox|3D|Top-Down|Automation|Relaxing|Singleplayer|Free to Play|Indie|Colorful,"Mar 21, 2025",True,"Assemble Ensemble is a music-themed factory-building game, that offers a variety of fun melodies, for you to recreate by cleverly placing machines and conveyors!"
757470,Doom Roller,Action|Casual|Indie,Action|Casual|3D|Singleplayer|Arcade|Point & Click|Third Person|Sci-fi|Indie|Level Editor|Physics,"Aug 1, 2024",False,Doom Roller is a fast paced physics arcade game. Guide the ball through the level avoiding obstacles and the dreaded Orbs of Doom! Collect all the gems within time to proceed to the next level. There's an evil twist though... every time you collect a gem your time decreases by five seconds!
2340810,Assassins of Darkness,Adventure|Indie|RPG,Adventure|RPG|Anime|RPGMaker|JRPG|Fantasy|Female Protagonist|Strategy RPG|Turn-Based Strategy|Tactical RPG|Turn-Based Tactics|Controller|2D|Turn-Based|Pixel Graphics|Mystery|Singleplayer|Assassin|Indie|Dark,"Apr 28, 2023",False,"After the death of Emperor without an heir, the Eastern Empire disintegrated and fell into turbulent times. Sakura, an elite assassin who betrayed her clan. She sought the power of darkness with the desire to end the civil war and unite all the clans into a new empire under her rule."
2567810,Kingdom's Gambit,Indie|Strategy,Strategy|Turn-Based Strategy|Medieval|Military|Turn-Based Tactics|Tactical|Story Rich|3D|Top-Down|War|Swordplay|Indie|Spectacle fighter|Management|Turn-Based Combat|Choices Matter|Singleplayer,Coming soon,False,Immerse yourself in the captivating narrative of Kingdom's Gambit an enthralling turn-based puzzle RPG that plunges you into a meticulously crafted levels. Lead a band of heroes in an epic journey of strategic battles and intricate puzzles.
1442190,Rise of Zombies,Action,Action|FPS|Casual|Arcade|First-Person|Zombies|Score Attack|Singleplayer,"Oct 30, 2020",False,Rise Of Zombies is a first person shooter action zombie killing game with endless rounds of increasing number and strength of the zombies you will face a strong monster that tries to kill you. you kill zombies to get score points to buy weapons. you are soldier trapped in an excavation site.
270510,EPOCH,Action|Indie,Action|Indie|Robots|On-Rails Shooter|Shooter|Post-apocalyptic|Third Person|Sci-fi|Arcade,"Jun 5, 2014",False,EPOCH - Post-apocalyptic Robot Combat
798280,CrocoMars,Action|Adventure|Free To Play|Indie|Simulation|Strategy,Free to Play|Action|Adventure|Indie|Simulation|Strategy|Pixel Graphics|Top-Down Shooter|2D,"Mar 5, 2018",True,CrocoMars is a top-down shooter about the colonization of Mars by reptilians. A cheerful and arthouse view of the problem of cosmic level.
3596040,Time Takers,Action|Free To Play,Free to Play|Action|Multiplayer|Shooter|Battle Royale|Hero Shooter|Strategy|PvP|Team-Based|Third-Person Shooter|MOBA|Online Co-Op|Competitive|Sci-fi|Co-op|Lore-Rich|Looter Shooter|Survival|Tactical|Third Person,Coming soon,True,"Time is your resource to stay alive or to grow your strength. Gather it, use it strategically, and survive intense combat. No fixed roles—every match is built on your choices in Time Takers."
1123850,Red Black Poker,Casual|Indie,Indie|Casual|Gambling,"Sep 8, 2019",False,"Red Black Poker is a modern remake of the classic game of video poker. With crisp vector graphics and a simple interface, this extremely addictive game will keep you entertained for hours. Red Black Poker simulates a casino video poker machine. This game doesn't require real money to play."
2876110,Shadow and darkness,Action,Action|Shooter|Shoot 'Em Up|Side Scroller|Cute|Pixel Graphics|Survival|Space|Tactical|PvE|Singleplayer,"Oct 19, 2024",False,"You are a explorer of new planets. As it turned out, other planets are inhabited by shadows that are very hostile. Your task is to survive several waves to win."
2363910,Zero Lilium Bloom,Action|Adventure|RPG|Simulation|Strategy,Adventure|Action|Strategy|RPG|Simulation|Action-Adventure|Action RPG|Farming Sim|Exploration|Hack and Slash|Anime|3D|Cute|Third Person|Agriculture|Cooking|Fantasy|Nature|Singleplayer,To be announced,False,"Explore cycles of growth and transformation in a vibrant world full of life and surprises. With relaxing cultivation simulation, action-packed exploration, stunning graphics, immersive sound, and intuitive gameplay."
3690780,Hemomancer,Action|Adventure|Indie|RPG,Roguelike|Surreal|Rhythm|RPG|Atmospheric|Psychedelic|Female Protagonist|Abstract|Indie|Action Roguelike|Stylized|Pixel Graphics|Story Rich|Music|Hand-drawn|Roguelite|Adventure|Retro|Visual Novel|Replay Value,To be announced,False,"Hemomancer is a story set in a surreal world. It's also a roguelite game with RPG, visual novel and musical/rhythm elements. Gameplay and narrative is designed to challenge you, so prepare to struggle."
2892850,Aqatillion,Adventure|Indie|RPG|Early Access,Early Access|RPG|Exploration|JRPG|2D|Top-Down|Lore-Rich|Controller|Multiple Endings|Story Rich|Turn-Based Combat|Pixel Graphics|Fantasy|Magic|Medieval|Sci-fi|Adventure|Time Travel|Futuristic|Old School,"Apr 29, 2024",False,A retro RPG that combines fantasy and sci-fi elements into a time-traveling adventure. Help Stenobar Floreston and his friends uncover a plot that threatens the world of Neria in two separate timelines.
1838530,5G VR Football,Sports,Sports|eSports|3D|First-Person|Football (American)|PvP|Multiplayer|VR,Coming soon,True,&quot;5G VR Football&quot; is a multiplayer penalty simulator in Virtual Reality.
2306160,MULTIPLAYER KNIGHTS,Adventure,Adventure|3D Fighter|Hack and Slash|3D|Medieval|PvP|Co-op|Multiplayer|Online Co-Op|Singleplayer,"Feb 16, 2023",False,MULTIPLAYER KNIGHTS - Bad Dudes are attacking the Kingdom and a Dark Plague is ravaging the lands. King Archor has asked You and the Knights of the ring table to save us all !
2437640,Parfum Nostalgique: Full Bloom Edition,Casual|Indie|Free To Play,,"Jul 18, 2023",True,"The fantastic, dramatic, romantic, traumatic memoirs of New York City's own 265-year-old therapist-by-day, dom-by-night vampire."
1420860,Deception,Adventure|Indie,Adventure|Puzzle|3D Platformer|Singleplayer|Physics|Puzzle Platformer|Exploration|3D|Choices Matter|Indie|First-Person|Pixel Graphics|Narration|Platformer,"Nov 2, 2020",False,"Deception is a 3D puzzle adventure set in an underground mysterious place. No one knows how to enter, no one knows how to escape."
1668620,Castles on Clouds,Strategy|Early Access,Tower Defense|Roguelite|Roguelike|Strategy|Base Building|Deckbuilding|3D|Procedural Generation|Stylized|Economy|Management|Medieval|Building|Resource Management|Singleplayer|Indie|Early Access,"Aug 25, 2024",False,"A Roguelike Tower Defense game set on a user controlled procedurally generated island. Select unique cards and relics that enhance your towers abilities, crafting powerful builds to defend against the growing hordes of enemies."
2348730,Hauntsville,Action|Adventure|Simulation,Multiplayer|Online Co-Op|Shooter|Survival Horror|PvE|Survival|Exploration|Open World|Horror|Simulation|Action|Crafting|Co-op|Base Building|Action-Adventure|First-Person|Demons|Realistic|Resource Management|Inventory Management,"Mar 10, 2025",False,"You're a nameless traveler, stranded in a ghost town in the Cursed West. Use your wits, elbow grease, and the iron on your hip. Build a homestead, work the land, and survive against unspeakable monsters in this unique Western horror survival game - alone or with friends!"
